ID,session,cond,group_id,round,block,player,contribution,payoff,mean_contr_disp,mean_payoff_disp
2028,4,no-disp,4,6,1,B,6,28,8.75,25.25
2028,4,no-disp,4,6,1,C,12,22,8.75,25.25
2028,4,no-disp,4,6,1,P,10,24,8.75,25.25
2028,4,no-disp,4,7,1,A,4,30,8.75,25.25
2028,4,no-disp,4,7,1,B,7,27,8.75,25.25
2028,4,no-disp,4,7,1,C,6,28,8.75,25.25
2028,4,no-disp,4,7,1,P,18,16,8.75,25.25
2028,4,no-disp,4,8,1,A,9,29,11,27
2028,4,no-disp,4,8,1,B,14,24,11,27
2028,4,no-disp,4,8,1,C,5,33,11,27
2028,4,no-disp,4,8,1,P,16,22,11,27
2028,4,no-disp,4,9,1,A,12,28,12.5,27.5
2028,4,no-disp,4,9,1,B,11,29,12.5,27.5
2028,4,no-disp,4,9,1,C,13,27,12.5,27.5
2028,4,no-disp,4,9,1,P,14,26,12.5,27.5
2028,4,no-disp,4,10,1,A,13,22,9.25,25.75
2028,4,no-disp,4,10,1,B,13,22,9.25,25.75
2028,4,no-disp,4,10,1,C,11,24,9.25,25.75
2028,4,no-disp,4,10,1,P,0,35,9.25,25.75
2028,4,no-disp,4,11,1,A,12,24,10,26
2028,4,no-disp,4,11,1,B,8,28,10,26
2028,4,no-disp,4,11,1,C,6,30,10,26
2028,4,no-disp,4,11,1,P,14,22,10,26
2028,4,no-disp,4,12,1,A,5,32,10.25,26.75
2028,4,no-disp,4,12,1,B,12,25,10.25,26.75
2028,4,no-disp,4,12,1,C,8,29,10.25,26.75
2028,4,no-disp,4,12,1,P,16,21,10.25,26.75
2028,4,no-disp,4,13,1,A,14,25,12,27
2028,4,no-disp,4,13,1,B,10,29,12,27
2028,4,no-disp,4,13,1,C,9,30,12,27
2028,4,no-disp,4,13,1,P,15,24,12,27
2028,4,no-disp,4,14,1,A,12,27,12,27
2028,4,no-disp,4,14,1,B,9,30,12,27
2028,4,no-disp,4,14,1,C,11,28,12,27
2028,4,no-disp,4,14,1,P,16,23,12,27
2028,4,no-disp,4,15,1,A,10,27,10.5,26.5
2028,4,no-disp,4,15,1,B,7,30,10.5,26.5
2028,4,no-disp,4,15,1,C,13,24,10.5,26.5
2028,4,no-disp,4,15,1,P,12,25,10.5,26.5
2028,4,no-disp,4,16,1,A,9,28,10.5,26.5
2028,4,no-disp,4,16,1,B,10,27,10.5,26.5
2028,4,no-disp,4,16,1,C,11,26,10.5,26.5
2028,4,no-disp,4,16,1,P,12,25,10.5,26.5
2028,4,no-disp,4,17,1,A,6,31,10.5,26.5
2028,4,no-disp,4,17,1,B,13,24,10.5,26.5
2028,4,no-disp,4,17,1,C,5,32,10.5,26.5
2028,4,no-disp,4,17,1,P,18,19,10.5,26.5
2028,4,no-disp,4,18,1,A,9,30,12,27
2028,4,no-disp,4,18,1,B,9,30,12,27
2028,4,no-disp,4,18,1,C,12,27,12,27
2028,4,no-disp,4,18,1,P,18,21,12,27
2028,4,no-disp,4,19,1,A,12,29,13,28
2028,4,no-disp,4,19,1,B,12,29,13,28
2028,4,no-disp,4,19,1,C,10,31,13,28
2028,4,no-disp,4,19,1,P,18,23,13,28
2028,4,no-disp,4,20,1,A,11,28,12,27
2028,4,no-disp,4,20,1,B,12,27,12,27
2028,4,no-disp,4,20,1,C,7,32,12,27
2028,4,no-disp,4,20,1,P,18,21,12,27
2028,4,no-disp,4,21,1,A,10,29,11.75,27.25
2028,4,no-disp,4,21,1,B,12,27,11.75,27.25
2028,4,no-disp,4,21,1,C,7,32,11.75,27.25
2028,4,no-disp,4,21,1,P,18,21,11.75,27.25
2028,4,no-disp,4,22,1,A,5,32,10.5,26.5
2028,4,no-disp,4,22,1,B,13,24,10.5,26.5
2028,4,no-disp,4,22,1,C,12,25,10.5,26.5
2028,4,no-disp,4,22,1,P,12,25,10.5,26.5
2028,4,no-disp,4,23,1,A,13,25,11,27
2028,4,no-disp,4,23,1,B,11,27,11,27
2028,4,no-disp,4,23,1,C,5,33,11,27
2028,4,no-disp,4,23,1,P,15,23,11,27
2028,4,no-disp,4,24,1,A,16,26,13.5,28.5
2028,4,no-disp,4,24,1,B,9,33,13.5,28.5
2028,4,no-disp,4,24,1,C,11,31,13.5,28.5
2028,4,no-disp,4,24,1,P,18,24,13.5,28.5
2028,4,no-disp,4,25,1,A,16,17,8,25
2028,4,no-disp,4,25,1,B,9,24,8,25
2028,4,no-disp,4,25,1,C,3,30,8,25
2028,4,no-disp,4,25,1,P,4,29,8,25
2028,4,no-disp,4,26,1,A,5,29,8.5,25.5
2028,4,no-disp,4,26,1,B,1,33,8.5,25.5
2028,4,no-disp,4,26,1,C,10,24,8.5,25.5
2028,4,no-disp,4,26,1,P,18,16,8.5,25.5
2028,4,no-disp,4,27,1,A,8,25,8.25,24.75
2028,4,no-disp,4,27,1,B,4,29,8.25,24.75
2028,4,no-disp,4,27,1,C,3,30,8.25,24.75
2028,4,no-disp,4,27,1,P,18,15,8.25,24.75
2028,4,no-disp,4,28,1,A,9,25,8.75,25.25
2028,4,no-disp,4,28,1,B,4,30,8.75,25.25
2028,4,no-disp,4,28,1,C,6,28,8.75,25.25
2028,4,no-disp,4,28,1,P,16,18,8.75,25.25
2028,4,no-disp,4,29,1,A,7,25,7.5,24.5
2028,4,no-disp,4,29,1,B,7,25,7.5,24.5
2028,4,no-disp,4,29,1,C,4,28,7.5,24.5
2028,4,no-disp,4,29,1,P,12,20,7.5,24.5
2028,4,no-disp,4,30,1,A,8,23,6.75,24.25
2028,4,no-disp,4,30,1,B,0,31,6.75,24.25
2028,4,no-disp,4,30,1,C,3,28,6.75,24.25
2028,4,no-disp,4,30,1,P,16,15,6.75,24.25
2028,4,no-disp,4,1,2,P,20,28,17.5,30.5
2028,4,no-disp,4,2,2,P,20,31,19.5,31.5
2028,4,no-disp,4,3,2,P,20,32,20,32
2028,4,no-disp,4,4,2,P,20,32,20,32
2028,4,no-disp,4,5,2,P,20,32,20,32
2028,4,no-disp,4,6,2,P,20,32,20,32
2028,4,no-disp,4,7,2,P,20,32,20,32
2028,4,no-disp,4,8,2,P,20,32,20,32
2028,4,no-disp,4,9,2,P,20,32,20,32
2028,4,no-disp,4,10,2,P,20,30,18.75,31.25
2028,4,no-disp,4,11,2,P,20,32,20,32
2028,4,no-disp,4,12,2,P,20,32,20,32
2028,4,no-disp,4,13,2,P,20,23,14.5,28.5
2028,4,no-disp,4,14,2,P,20,29,17.75,31.25
2028,4,no-disp,4,15,2,P,20,31,19.5,31.5
2028,4,no-disp,4,16,2,P,20,32,20,32
2028,4,no-disp,4,17,2,P,20,24,15,29
2028,4,no-disp,4,18,2,P,20,16,10,26
2028,4,no-disp,4,19,2,P,20,20,12.5,27.5
2028,4,no-disp,4,20,2,P,20,30,18.75,31.25
2028,4,no-disp,4,21,2,P,20,28,17.5,30.5
2028,4,no-disp,4,22,2,P,20,32,20,32
2028,4,no-disp,4,23,2,P,20,16,10,26
2028,4,no-disp,4,24,2,P,20,32,20,32
2028,4,no-disp,4,25,2,P,20,28,17.5,30.5
2028,4,no-disp,4,26,2,P,20,24,15,29
2028,4,no-disp,4,27,2,P,20,24,15,29
2028,4,no-disp,4,28,2,P,0,42,13.75,28.25
2028,4,no-disp,4,29,2,P,20,16,10,26
2028,4,no-disp,4,30,2,P,20,16,10,26
2031,5,no-disp,5,1,1,A,18,22,12.5,27.5
2031,5,no-disp,5,1,1,B,15,25,12.5,27.5
2031,5,no-disp,5,1,1,C,12,28,12.5,27.5
2031,5,no-disp,5,1,1,P,5,35,12.5,27.5
2031,5,no-disp,5,2,1,A,14,22,10,26
2031,5,no-disp,5,2,1,B,6,30,10,26
2031,5,no-disp,5,2,1,C,10,26,10,26
2031,5,no-disp,5,2,1,P,10,26,10,26
2031,5,no-disp,5,3,1,A,10,21,6.5,24.5
2031,5,no-disp,5,3,1,B,4,27,6.5,24.5
2031,5,no-disp,5,3,1,C,2,29,6.5,24.5
2031,5,no-disp,5,3,1,P,10,21,6.5,24.5
2031,5,no-disp,5,4,1,A,3,24,4,23
2031,5,no-disp,5,4,1,B,4,23,4,23
2031,5,no-disp,5,4,1,C,4,23,4,23
2031,5,no-disp,5,4,1,P,5,22,4,23
2031,5,no-disp,5,5,1,A,8,25,8.25,24.75
2031,5,no-disp,5,5,1,B,7,26,8.25,24.75
2031,5,no-disp,5,5,1,C,3,30,8.25,24.75
2031,5,no-disp,5,5,1,P,15,18,8.25,24.75
2031,5,no-disp,5,6,1,A,8,23,7,24
2031,5,no-disp,5,6,1,B,8,23,7,24
2031,5,no-disp,5,6,1,C,4,27,7,24
2031,5,no-disp,5,6,1,P,8,23,7,24
2031,5,no-disp,5,7,1,A,7,26,8,25
2031,5,no-disp,5,7,1,B,8,25,8,25
2031,5,no-disp,5,7,1,C,2,31,8,25
2031,5,no-disp,5,7,1,P,15,18,8,25
2031,5,no-disp,5,8,1,A,5,30,9.5,25.5
2031,5,no-disp,5,8,1,B,12,23,9.5,25.5
2031,5,no-disp,5,8,1,C,6,29,9.5,25.5
2031,5,no-disp,5,8,1,P,15,20,9.5,25.5
2031,5,no-disp,5,9,1,A,11,25,10,26
2031,5,no-disp,5,9,1,B,13,23,10,26
2031,5,no-disp,5,9,1,C,4,32,10,26
2031,5,no-disp,5,9,1,P,12,24,10,26
2031,5,no-disp,5,10,1,A,7,20,4.5,22.5
2031,5,no-disp,5,10,1,B,8,19,4.5,22.5
2031,5,no-disp,5,10,1,C,3,24,4.5,22.5
2031,5,no-disp,5,10,1,P,0,27,4.5,22.5
2031,5,no-disp,5,11,1,A,6,23,5.5,23.5
2031,5,no-disp,5,11,1,B,3,26,5.5,23.5
2031,5,no-disp,5,11,1,C,8,21,5.5,23.5
2031,5,no-disp,5,11,1,P,5,24,5.5,23.5
2031,5,no-disp,5,12,1,A,3,27,6.25,23.75
2031,5,no-disp,5,12,1,B,6,24,6.25,23.75
2031,5,no-disp,5,12,1,C,6,24,6.25,23.75
2031,5,no-disp,5,12,1,P,10,20,6.25,23.75
2031,5,no-disp,5,13,1,A,7,25,7.5,24.5
2031,5,no-disp,5,13,1,B,8,24,7.5,24.5
2031,5,no-disp,5,13,1,C,5,27,7.5,24.5
2031,5,no-disp,5,13,1,P,10,22,7.5,24.5
2031,5,no-disp,5,14,1,A,3,28,7,24
2031,5,no-disp,5,14,1,B,5,26,7,24
2031,5,no-disp,5,14,1,C,5,26,7,24
2031,5,no-disp,5,14,1,P,15,16,7,24
2031,5,no-disp,5,15,1,A,7,27,8.75,25.25
2031,5,no-disp,5,15,1,B,10,24,8.75,25.25
2031,5,no-disp,5,15,1,C,3,31,8.75,25.25
2031,5,no-disp,5,15,1,P,15,19,8.75,25.25
2031,5,no-disp,5,16,1,A,9,20,5.75,23.25
2031,5,no-disp,5,16,1,B,11,18,5.75,23.25
2031,5,no-disp,5,16,1,C,3,26,5.75,23.25
2031,5,no-disp,5,16,1,P,0,29,5.75,23.25
2031,5,no-disp,5,17,1,A,3,24,4,23
2031,5,no-disp,5,17,1,B,7,20,4,23
2031,5,no-disp,5,17,1,C,6,21,4,23
2031,5,no-disp,5,17,1,P,0,27,4,23
2031,5,no-disp,5,18,1,A,6,21,4.25,22.75
2031,5,no-disp,5,18,1,B,0,27,4.25,22.75
2031,5,no-disp,5,18,1,C,1,26,4.25,22.75
2031,5,no-disp,5,18,1,P,10,17,4.25,22.75
2031,5,no-disp,5,19,1,A,0,27,4.5,22.5
2031,5,no-disp,5,19,1,B,5,22,4.5,22.5
2031,5,no-disp,5,19,1,C,3,24,4.5,22.5
2031,5,no-disp,5,19,1,P,10,17,4.5,22.5
2031,5,no-disp,5,20,1,A,9,24,8,25
2031,5,no-disp,5,20,1,B,3,30,8,25
2031,5,no-disp,5,20,1,C,5,28,8,25
2031,5,no-disp,5,20,1,P,15,18,8,25
2031,5,no-disp,5,21,1,A,5,27,7.5,24.5
2031,5,no-disp,5,21,1,B,7,25,7.5,24.5
2031,5,no-disp,5,21,1,C,3,29,7.5,24.5
2031,5,no-disp,5,21,1,P,15,17,7.5,24.5
2031,5,no-disp,5,22,1,A,7,20,4.25,22.75
2031,5,no-disp,5,22,1,B,5,22,4.25,22.75
2031,5,no-disp,5,22,1,C,5,22,4.25,22.75
2031,5,no-disp,5,22,1,P,0,27,4.25,22.75
2031,5,no-disp,5,23,1,A,3,29,7.25,24.75
2031,5,no-disp,5,23,1,B,5,27,7.25,24.75
2031,5,no-disp,5,23,1,C,5,27,7.25,24.75
2031,5,no-disp,5,23,1,P,16,16,7.25,24.75
2031,5,no-disp,5,24,1,A,12,23,9.25,25.75
2031,5,no-disp,5,24,1,B,4,31,9.25,25.75
2031,5,no-disp,5,24,1,C,5,30,9.25,25.75
2031,5,no-disp,5,24,1,P,16,19,9.25,25.75
2031,5,no-disp,5,25,1,A,7,29,9.75,26.25
2031,5,no-disp,5,25,1,B,10,26,9.75,26.25
2031,5,no-disp,5,25,1,C,6,30,9.75,26.25
2031,5,no-disp,5,25,1,P,16,20,9.75,26.25
2031,5,no-disp,5,26,1,A,8,25,8.25,24.75
2031,5,no-disp,5,26,1,B,6,27,8.25,24.75
2031,5,no-disp,5,26,1,C,4,29,8.25,24.75
2031,5,no-disp,5,26,1,P,15,18,8.25,24.75
2031,5,no-disp,5,27,1,A,2,31,8.25,24.75
2031,5,no-disp,5,27,1,B,7,26,8.25,24.75
2031,5,no-disp,5,27,1,C,9,24,8.25,24.75
2031,5,no-disp,5,27,1,P,15,18,8.25,24.75
2031,5,no-disp,5,28,1,A,8,21,5.75,23.25
2031,5,no-disp,5,28,1,B,11,18,5.75,23.25
2031,5,no-disp,5,28,1,C,4,25,5.75,23.25
2031,5,no-disp,5,28,1,P,0,29,5.75,23.25
2031,5,no-disp,5,29,1,A,12,21,8.25,24.75
2031,5,no-disp,5,29,1,B,9,24,8.25,24.75
2031,5,no-disp,5,29,1,C,7,26,8.25,24.75
2031,5,no-disp,5,29,1,P,5,28,8.25,24.75
2031,5,no-disp,5,30,1,A,6,29,9.5,25.5
2031,5,no-disp,5,30,1,B,7,28,9.5,25.5
2031,5,no-disp,5,30,1,C,10,25,9.5,25.5
2031,5,no-disp,5,30,1,P,15,20,9.5,25.5
2031,5,no-disp,5,1,2,P,5,27,7.25,24.75
2031,5,no-disp,5,2,2,P,10,30,12.5,27.5
2031,5,no-disp,5,3,2,P,20,24,15,29
2031,5,no-disp,5,4,2,P,20,24,15,29
2031,5,no-disp,5,5,2,P,20,24,15,29
2031,5,no-disp,5,6,2,P,20,24,15,29
2031,5,no-disp,5,7,2,P,20,24,15,29
2031,5,no-disp,5,8,2,P,0,44,15,29
2031,5,no-disp,5,9,2,P,20,24,15,29
2031,5,no-disp,5,10,2,P,20,32,20,32
2031,5,no-disp,5,11,2,P,20,32,20,32
2031,5,no-disp,5,12,2,P,20,32,20,32
2031,5,no-disp,5,13,2,P,20,24,15,29
2031,5,no-disp,5,14,2,P,20,24,15,29
2031,5,no-disp,5,15,2,P,0,44,15,29
2031,5,no-disp,5,16,2,P,20,24,15,29
2031,5,no-disp,5,17,2,P,20,16,10,26
2031,5,no-disp,5,18,2,P,20,16,10,26
2031,5,no-disp,5,19,2,P,0,28,4.75,23.25
2031,5,no-disp,5,20,2,P,10,18,5,23
2031,5,no-disp,5,21,2,P,20,17,10.5,26.5
2031,5,no-disp,5,22,2,P,20,20,12.5,27.5
2031,5,no-disp,5,23,2,P,20,8,5,23
2031,5,no-disp,5,24,2,P,20,13,8.25,24.75
2031,5,no-disp,5,25,2,P,20,16,9.75,26.25
2031,5,no-disp,5,26,2,P,20,17,10.5,26.5
2031,5,no-disp,5,27,2,P,0,29,5.5,23.5
2031,5,no-disp,5,28,2,P,5,21,3.75,22.25
2031,5,no-disp,5,29,2,P,5,25,6.25,23.75
2031,5,no-disp,5,30,2,P,10,14,2.5,21.5
2032,5,no-disp,5,1,1,A,18,24,13.75,28.25
2032,5,no-disp,5,1,1,B,15,27,13.75,28.25
2032,5,no-disp,5,1,1,C,12,30,13.75,28.25
2032,5,no-disp,5,1,1,P,10,32,13.75,28.25
2032,5,no-disp,5,2,1,A,14,25,11.75,27.25
2032,5,no-disp,5,2,1,B,10,29,11.75,27.25
2032,5,no-disp,5,2,1,C,3,36,11.75,27.25
2032,5,no-disp,5,2,1,P,20,19,11.75,27.25
2032,5,no-disp,5,3,1,A,11,28,11.75,27.25
2032,5,no-disp,5,3,1,B,8,31,11.75,27.25
2032,5,no-disp,5,3,1,C,8,31,11.75,27.25
2032,5,no-disp,5,3,1,P,20,19,11.75,27.25
2032,5,no-disp,5,4,1,A,10,26,10,26
2032,5,no-disp,5,4,1,B,5,31,10,26
2032,5,no-disp,5,4,1,C,5,31,10,26
2032,5,no-disp,5,4,1,P,20,16,10,26
2032,5,no-disp,5,5,1,A,14,21,9.5,25.5
2032,5,no-disp,5,5,1,B,7,28,9.5,25.5
2032,5,no-disp,5,5,1,C,12,23,9.5,25.5
2032,5,no-disp,5,5,1,P,5,30,9.5,25.5
2032,5,no-disp,5,6,1,A,7,23,6.25,23.75
2032,5,no-disp,5,6,1,B,10,20,6.25,23.75
2032,5,no-disp,5,6,1,C,3,27,6.25,23.75
2032,5,no-disp,5,6,1,P,5,25,6.25,23.75
2032,5,no-disp,5,7,1,A,2,31,8.25,24.75
2032,5,no-disp,5,7,1,B,6,27,8.25,24.75
2032,5,no-disp,5,7,1,C,5,28,8.25,24.75
2032,5,no-disp,5,7,1,P,20,13,8.25,24.75
2032,5,no-disp,5,8,1,A,0,27,4,23
2032,5,no-disp,5,8,1,B,5,22,4,23
2032,5,no-disp,5,8,1,C,11,16,4,23
2032,5,no-disp,5,8,1,P,0,27,4,23
2032,5,no-disp,5,9,1,A,7,20,4.5,22.5
2032,5,no-disp,5,9,1,B,1,26,4.5,22.5
2032,5,no-disp,5,9,1,C,0,27,4.5,22.5
2032,5,no-disp,5,9,1,P,10,17,4.5,22.5
2032,5,no-disp,5,10,1,A,1,29,6.25,23.75
2032,5,no-disp,5,10,1,B,1,29,6.25,23.75
2032,5,no-disp,5,10,1,C,3,27,6.25,23.75
2032,5,no-disp,5,10,1,P,20,10,6.25,23.75
2032,5,no-disp,5,11,1,A,8,26,8.75,25.25
2032,5,no-disp,5,11,1,B,5,29,8.75,25.25
2032,5,no-disp,5,11,1,C,2,32,8.75,25.25
2032,5,no-disp,5,11,1,P,20,14,8.75,25.25
2032,5,no-disp,5,12,1,A,9,29,11,27
2032,5,no-disp,5,12,1,B,14,24,11,27
2032,5,no-disp,5,12,1,C,6,32,11,27
2032,5,no-disp,5,12,1,P,15,23,11,27
2032,5,no-disp,5,13,1,A,11,26,10.25,26.75
2032,5,no-disp,5,13,1,B,8,29,10.25,26.75
2032,5,no-disp,5,13,1,C,9,28,10.25,26.75
2032,5,no-disp,5,13,1,P,13,24,10.25,26.75
2032,5,no-disp,5,14,1,A,12,25,10.75,26.25
2032,5,no-disp,5,14,1,B,12,25,10.75,26.25
2032,5,no-disp,5,14,1,C,7,30,10.75,26.25
2032,5,no-disp,5,14,1,P,12,25,10.75,26.25
2032,5,no-disp,5,15,1,A,9,24,8,25
2032,5,no-disp,5,15,1,B,9,24,8,25
2032,5,no-disp,5,15,1,C,6,27,8,25
2032,5,no-disp,5,15,1,P,8,25,8,25
2032,5,no-disp,5,16,1,A,6,30,10,26
2032,5,no-disp,5,16,1,B,5,31,10,26
2032,5,no-disp,5,16,1,C,9,27,10,26
2032,5,no-disp,5,16,1,P,20,16,10,26
2032,5,no-disp,5,17,1,A,5,30,9.25,25.75
2032,5,no-disp,5,17,1,B,11,24,9.25,25.75
2032,5,no-disp,5,17,1,C,10,25,9.25,25.75
2032,5,no-disp,5,17,1,P,11,24,9.25,25.75
2032,5,no-disp,5,18,1,A,13,22,9.25,25.75
2032,5,no-disp,5,18,1,B,10,25,9.25,25.75
2032,5,no-disp,5,18,1,C,5,30,9.25,25.75
2032,5,no-disp,5,18,1,P,9,26,9.25,25.75
2032,5,no-disp,5,19,1,A,7,24,7,24
2032,5,no-disp,5,19,1,B,5,26,7,24
2032,5,no-disp,5,19,1,C,8,23,7,24
2032,5,no-disp,5,19,1,P,8,23,7,24
2032,5,no-disp,5,20,1,A,10,21,6.75,24.25
2032,5,no-disp,5,20,1,B,1,30,6.75,24.25
2032,5,no-disp,5,20,1,C,1,30,6.75,24.25
2032,5,no-disp,5,20,1,P,15,16,6.75,24.25
2032,5,no-disp,5,21,1,A,2,27,5.5,23.5
2032,5,no-disp,5,21,1,B,4,25,5.5,23.5
2032,5,no-disp,5,21,1,C,6,23,5.5,23.5
2032,5,no-disp,5,21,1,P,10,19,5.5,23.5
2032,5,no-disp,5,22,1,A,7,20,4.5,22.5
2032,5,no-disp,5,22,1,B,11,16,4.5,22.5
2032,5,no-disp,5,22,1,C,0,27,4.5,22.5
2032,5,no-disp,5,22,1,P,0,27,4.5,22.5
2032,5,no-disp,5,23,1,A,6,27,8,25
2032,5,no-disp,5,23,1,B,3,30,8,25
2032,5,no-disp,5,23,1,C,3,30,8,25
2032,5,no-disp,5,23,1,P,20,13,8,25
2032,5,no-disp,5,24,1,A,7,21,4.75,23.25
2032,5,no-disp,5,24,1,B,3,25,4.75,23.25
2032,5,no-disp,5,24,1,C,4,24,4.75,23.25
2032,5,no-disp,5,24,1,P,5,23,4.75,23.25
2032,5,no-disp,5,25,1,A,3,22,2.75,22.25
2032,5,no-disp,5,25,1,B,5,20,2.75,22.25
2032,5,no-disp,5,25,1,C,3,22,2.75,22.25
2032,5,no-disp,5,25,1,P,0,25,2.75,22.25
2032,5,no-disp,5,26,1,A,1,22,1.75,21.25
2032,5,no-disp,5,26,1,B,4,19,1.75,21.25
2032,5,no-disp,5,26,1,C,2,21,1.75,21.25
2032,5,no-disp,5,26,1,P,0,23,1.75,21.25
2032,5,no-disp,5,27,1,A,6,19,3,22
2032,5,no-disp,5,27,1,B,3,22,3,22
2032,5,no-disp,5,27,1,C,3,22,3,22
2032,5,no-disp,5,27,1,P,0,25,3,22
2032,5,no-disp,5,28,1,A,2,20,1.25,20.75
2032,5,no-disp,5,28,1,B,1,21,1.25,20.75
2032,5,no-disp,5,28,1,C,2,20,1.25,20.75
2032,5,no-disp,5,28,1,P,0,22,1.25,20.75
2032,5,no-disp,5,29,1,A,2,20,1,21
2032,5,no-disp,5,29,1,B,1,21,1,21
2032,5,no-disp,5,29,1,C,1,21,1,21
2032,5,no-disp,5,29,1,P,0,22,1,21
2032,5,no-disp,5,30,1,A,5,18,2,21
2032,5,no-disp,5,30,1,B,1,22,2,21
2032,5,no-disp,5,30,1,C,2,21,2,21
2032,5,no-disp,5,30,1,P,0,23,2,21
2032,5,no-disp,5,1,2,P,20,12,7.25,24.75
2032,5,no-disp,5,2,2,P,20,20,12.5,27.5
2032,5,no-disp,5,3,2,P,20,24,15,29
2032,5,no-disp,5,4,2,P,20,24,15,29
2032,5,no-disp,5,5,2,P,20,24,15,29
2032,5,no-disp,5,6,2,P,20,24,15,29
2032,5,no-disp,5,7,2,P,20,24,15,29
2032,5,no-disp,5,8,2,P,20,24,15,29
2032,5,no-disp,5,9,2,P,20,24,15,29
2032,5,no-disp,5,10,2,P,20,32,20,32
2032,5,no-disp,5,11,2,P,20,32,20,32
2032,5,no-disp,5,12,2,P,20,32,20,32
2032,5,no-disp,5,13,2,P,20,24,15,29
2032,5,no-disp,5,14,2,P,20,24,15,29
2032,5,no-disp,5,15,2,P,20,24,15,29
2032,5,no-disp,5,16,2,P,20,24,15,29
2032,5,no-disp,5,17,2,P,20,16,10,26
2032,5,no-disp,5,18,2,P,20,16,10,26
2032,5,no-disp,5,19,2,P,19,9,4.75,23.25
2032,5,no-disp,5,20,2,P,10,18,5,23
2032,5,no-disp,5,21,2,P,10,27,10.5,26.5
2032,5,no-disp,5,22,2,P,0,40,12.5,27.5
2032,5,no-disp,5,23,2,P,0,28,5,23
2032,5,no-disp,5,24,2,P,13,20,8.25,24.75
2032,5,no-disp,5,25,2,P,9,27,9.75,26.25
2032,5,no-disp,5,26,2,P,10,27,10.5,26.5
2032,5,no-disp,5,27,2,P,10,19,5.5,23.5
2032,5,no-disp,5,28,2,P,0,26,3.75,22.25
2032,5,no-disp,5,29,2,P,0,30,6.25,23.75
2032,5,no-disp,5,30,2,P,0,24,2.5,21.5
2033,5,no-disp,5,1,1,A,18,28,16.25,29.75
2033,5,no-disp,5,1,1,B,15,31,16.25,29.75
2033,5,no-disp,5,1,1,C,12,34,16.25,29.75
2033,5,no-disp,5,1,1,P,20,26,16.25,29.75
2033,5,no-disp,5,2,1,A,14,29,14,29
2033,5,no-disp,5,2,1,B,11,32,14,29
2033,5,no-disp,5,2,1,C,11,32,14,29
2033,5,no-disp,5,2,1,P,20,23,14,29
2033,5,no-disp,5,3,1,A,9,35,14.75,29.25
2033,5,no-disp,5,3,1,B,16,28,14.75,29.25
2033,5,no-disp,5,3,1,C,14,30,14.75,29.25
2033,5,no-disp,5,3,1,P,20,24,14.75,29.25
2033,5,no-disp,5,4,1,A,15,30,15.5,29.5
2033,5,no-disp,5,4,1,B,13,32,15.5,29.5
2033,5,no-disp,5,4,1,C,14,31,15.5,29.5
2033,5,no-disp,5,4,1,P,20,25,15.5,29.5
2033,5,no-disp,5,5,1,A,11,35,16,30
2033,5,no-disp,5,5,1,B,13,33,16,30
2033,5,no-disp,5,5,1,C,20,26,16,30
2033,5,no-disp,5,5,1,P,20,26,16,30
2033,5,no-disp,5,6,1,A,15,31,16.25,29.75
2033,5,no-disp,5,6,1,B,12,34,16.25,29.75
2033,5,no-disp,5,6,1,C,18,28,16.25,29.75
2033,5,no-disp,5,6,1,P,20,26,16.25,29.75
2033,5,no-disp,5,7,1,A,15,29,15,29
2033,5,no-disp,5,7,1,B,14,30,15,29
2033,5,no-disp,5,7,1,C,11,33,15,29
2033,5,no-disp,5,7,1,P,20,24,15,29
2033,5,no-disp,5,8,1,A,12,29,13.25,27.75
2033,5,no-disp,5,8,1,B,6,35,13.25,27.75
2033,5,no-disp,5,8,1,C,15,26,13.25,27.75
2033,5,no-disp,5,8,1,P,20,21,13.25,27.75
2033,5,no-disp,5,9,1,A,10,31,12.75,28.25
2033,5,no-disp,5,9,1,B,15,26,12.75,28.25
2033,5,no-disp,5,9,1,C,6,35,12.75,28.25
2033,5,no-disp,5,9,1,P,20,21,12.75,28.25
2033,5,no-disp,5,10,1,A,5,32,10.75,26.25
2033,5,no-disp,5,10,1,B,12,25,10.75,26.25
2033,5,no-disp,5,10,1,C,6,31,10.75,26.25
2033,5,no-disp,5,10,1,P,20,17,10.75,26.25
2033,5,no-disp,5,11,1,A,8,29,10.25,26.75
2033,5,no-disp,5,11,1,B,8,29,10.25,26.75
2033,5,no-disp,5,11,1,C,5,32,10.25,26.75
2033,5,no-disp,5,11,1,P,20,17,10.25,26.75
2033,5,no-disp,5,12,1,A,11,26,10.75,26.25
2033,5,no-disp,5,12,1,B,5,32,10.75,26.25
2033,5,no-disp,5,12,1,C,7,30,10.75,26.25
2033,5,no-disp,5,12,1,P,20,17,10.75,26.25
2033,5,no-disp,5,13,1,A,7,18,3.25,21.75
2033,5,no-disp,5,13,1,B,1,24,3.25,21.75
2033,5,no-disp,5,13,1,C,5,20,3.25,21.75
2033,5,no-disp,5,13,1,P,0,25,3.25,21.75
2033,5,no-disp,5,14,1,A,0,21,0.5,20.5
2033,5,no-disp,5,14,1,B,0,21,0.5,20.5
2033,5,no-disp,5,14,1,C,2,19,0.5,20.5
2033,5,no-disp,5,14,1,P,0,21,0.5,20.5
2033,5,no-disp,5,15,1,A,2,20,1,21
2033,5,no-disp,5,15,1,B,1,21,1,21
2033,5,no-disp,5,15,1,C,1,21,1,21
2033,5,no-disp,5,15,1,P,0,22,1,21
